ID,Aboard Ing Address,Aboard Ing Lat,Aboard Ing Lng,Approaching At,Arriving At,Charge ID,Created At,Deleted At,Destination,Destination Lat,Destination Lng,Done At,Driving At,Is Notified Before Pick Up,Label,Manager ID,Order Able ID,Order Able Type,Pick Up At,Reservation Number,Updated At
680,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-03T13:16:26Z,2020-06-03T13:27:02Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,29,2020-06-03T13:27:02Z
681,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,2020-06-05T12:03:15Z,2020-06-05T12:08:17Z,67,2020-06-05T12:02:56Z,,糸満　,,,2020-06-05T12:23:29Z,2020-06-05T12:13:29Z,false,Takkyubal奥武山,40,172,App\Entities\Supporter,2020-06-05T12:04:00Z,9,2020-06-08T21:00:01Z
682,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-05T12:23:53Z,2020-06-05T12:27:09Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,30,2020-06-05T12:27:09Z
683,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-05T12:27:17Z,2020-06-05T12:28:43Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,31,2020-06-05T12:28:43Z
684,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-06T12:01:43Z,2020-06-06T12:12:02Z,辻,,,,,false,バルコラボ奥武山,,172,App\Entities\Supporter,,10,2020-06-06T12:12:02Z
685,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,,,,2020-06-07T13:30:17Z,2020-06-07T13:33:37Z,沖縄市,,,,,false,代行予約,,41,App\Entities\Supporter,,31,2020-06-07T13:33:37Z
686,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-08T19:25:38Z,2020-06-08T19:36:01Z,中城　津波,,,,,false,ごや,,63,App\Entities\Supporter,,10,2020-06-08T19:36:01Z
687,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,2020-06-09T14:00:49Z,2020-06-09T14:15:19Z,68,2020-06-09T14:00:16Z,,北谷,,,2020-06-09T14:34:29Z,2020-06-09T14:19:03Z,true,代行予約,47,41,App\Entities\Supporter,2020-06-09T14:18:03Z,32,2020-06-15T21:00:02Z
688,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-10T12:40:40Z,2020-06-10T12:41:25Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,32,2020-06-10T12:41:25Z
689,沖縄県那覇市安里,26.2207034,127.6965187,2020-06-11T06:33:39Z,2020-06-11T06:34:02Z,69,2020-06-11T06:33:19Z,,,,,2020-06-11T06:35:22Z,2020-06-11T06:34:25Z,true,テスト,27,78,App\Entities\Supporter,2020-06-11T06:38:10Z,8,2020-06-15T21:00:02Z
690,沖縄県那覇市安里,26.2207034,127.6965187,,,,2020-06-11T06:33:19Z,2020-06-11T06:39:31Z,,,,,,false,テスト,,78,App\Entities\Supporter,,8,2020-06-11T06:39:31Z
691,沖縄県那覇市与儀,26.2055837,127.6925302,,,,2020-06-11T06:57:40Z,2020-06-11T06:59:21Z,那覇市与儀,,,,,false,エアクルテスト,,26,App\Entities\Supporter,,7,2020-06-11T06:59:21Z
692,沖縄県那覇市与儀,26.2055837,127.6925302,2020-06-11T06:59:59Z,2020-06-11T07:00:17Z,,2020-06-11T06:59:42Z,2020-06-11T07:01:07Z,琉球大学,,,,2020-06-11T07:00:36Z,true,エアクルテスト,27,26,App\Entities\Supporter,2020-06-11T07:02:34Z,8,2020-06-11T07:01:07Z
693,沖縄県那覇市与儀,26.2055837,127.6925302,2020-06-11T07:02:58Z,2020-06-11T07:03:09Z,69,2020-06-11T07:02:43Z,,琉球大学,,,2020-06-11T07:04:31Z,2020-06-11T07:03:23Z,true,エアクルテスト,27,26,App\Entities\Supporter,2020-06-11T07:05:33Z,9,2020-06-15T21:00:02Z
694,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-11T12:03:27Z,2020-06-11T12:09:20Z,糸満市,,,,,false,Takkyubal奥武山店,,172,App\Entities\Supporter,,11,2020-06-11T12:09:20Z
695,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-12T14:27:17Z,2020-06-12T14:38:02Z,宜野湾,,,,,false,Takkyubal奥武山店,,172,App\Entities\Supporter,,12,2020-06-12T14:38:02Z
696,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,2020-06-12T16:34:08Z,,,2020-06-12T16:33:50Z,2020-06-12T16:34:37Z,宜野湾新城,,,,,false,代行予約,47,41,App\Entities\Supporter,2020-06-12T16:38:36Z,33,2020-06-12T16:34:37Z
697,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,2020-06-12T17:13:08Z,2020-06-12T17:24:10Z,70,2020-06-12T17:12:44Z,,宜野湾新城,,,2020-06-12T17:51:33Z,2020-06-12T17:28:18Z,true,代行予約,34,41,App\Entities\Supporter,2020-06-12T17:24:32Z,34,2020-06-15T21:00:02Z
698,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-13T14:21:04Z,2020-06-13T14:32:02Z,銘苅,,,,,false,早川,,172,App\Entities\Supporter,,13,2020-06-13T14:32:02Z
699,沖縄県うるま市江洲339-1,26.3495113,127.8261486,,,,2020-06-14T13:15:13Z,2020-06-14T13:16:44Z,,,,,,false,代行予約,,170,App\Entities\Supporter,,23,2020-06-14T13:16:44Z
700,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-15T19:59:03Z,2020-06-15T20:02:19Z,勢理客,,,,,false,たまき,,63,App\Entities\Supporter,,11,2020-06-15T20:02:19Z
701,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-15T20:05:34Z,2020-06-15T20:06:23Z,勢理客,,,,,false,たまき,,63,App\Entities\Supporter,,12,2020-06-15T20:06:23Z
702,沖縄県那覇市赤嶺1-1-6,26.1937732,127.664083,,,,2020-06-16T12:40:43Z,2020-06-16T12:42:42Z,名嘉地,,,,,false,代行予約,,10,App\Entities\Supporter,,1,2020-06-16T12:42:42Z
703,中頭郡嘉手納町字嘉手納446-2,26.3629957,127.7525351,,,,2020-06-17T12:24:56Z,2020-06-17T12:30:53Z,読谷,,,,,false,代行予約,,101,App\Entities\Supporter,,20,2020-06-17T12:30:53Z
704,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-18T13:00:27Z,2020-06-18T13:11:02Z,,,,,,false,代行予約,,179,App\Entities\Supporter,,26,2020-06-18T13:11:02Z
705,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-19T13:01:54Z,2020-06-19T13:07:06Z,指定なし,,,,,false,代行予約,,172,App\Entities\Supporter,,14,2020-06-19T13:07:06Z
706,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-19T13:01:54Z,2020-06-19T13:07:00Z,指定なし,,,,,false,代行予約,,172,App\Entities\Supporter,,14,2020-06-19T13:07:00Z
707,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-19T13:24:36Z,2020-06-19T13:25:38Z,,,,,,false,z4,,179,App\Entities\Supporter,,27,2020-06-19T13:25:38Z
708,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-19T13:24:36Z,2020-06-19T13:25:36Z,,,,,,false,z4,,179,App\Entities\Supporter,,27,2020-06-19T13:25:36Z
709,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-19T13:24:36Z,2020-06-19T13:25:35Z,,,,,,false,z4,,179,App\Entities\Supporter,,27,2020-06-19T13:25:35Z
710,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-19T13:40:27Z,2020-06-19T13:41:47Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,33,2020-06-19T13:41:47Z
711,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-19T14:18:08Z,2020-06-19T14:19:51Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,34,2020-06-19T14:19:51Z
712,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-19T14:18:08Z,2020-06-19T14:20:01Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,34,2020-06-19T14:20:01Z
713,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-19T19:42:53Z,2020-06-19T19:53:03Z,幸地,,,,,false,いなふく,,63,App\Entities\Supporter,,13,2020-06-19T19:53:03Z
714,中頭郡嘉手納町字嘉手納446-2,26.3629957,127.7525351,,,,2020-06-21T12:01:37Z,2020-06-21T12:05:11Z,読谷,,,,,false,代行予約,,101,App\Entities\Supporter,,21,2020-06-21T12:05:11Z
715,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,,,,2020-06-22T13:13:19Z,2020-06-22T13:20:21Z,沖縄市,,,,,false,代行予約,,41,App\Entities\Supporter,,35,2020-06-22T13:20:21Z
716,沖縄県中頭郡嘉手納町嘉手納485,26.3620871,127.75399,,,,2020-06-22T13:13:35Z,2020-06-22T13:20:23Z,うるま市,,,,,false,代行予約,,41,App\Entities\Supporter,,36,2020-06-22T13:20:23Z
717,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-22T14:31:58Z,2020-06-22T14:35:01Z,指定なし,,,,,false,代行予約,,172,App\Entities\Supporter,,15,2020-06-22T14:35:01Z
718,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-22T18:15:56Z,2020-06-22T18:26:02Z,那覇市　天久,,,,,false,しんじょう,,63,App\Entities\Supporter,,14,2020-06-22T18:26:02Z
719,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-06-22T18:15:56Z,2020-06-22T18:26:02Z,那覇市　銘苅,,,,,false,しんじょう,,63,App\Entities\Supporter,,14,2020-06-22T18:26:02Z
720,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-06-23T14:28:43Z,2020-06-23T14:29:35Z,指定なし,,,,,false,代行予約,,172,App\Entities\Supporter,,16,2020-06-23T14:29:35Z
721,山梨県甲府市池田1-1-11,35.6699434,138.5428196,,,,2020-06-24T02:48:00Z,2020-06-24T02:48:20Z,甲府市池田,,,,,false,代行予約,,199,App\Entities\Supporter,,1,2020-06-24T02:48:20Z
722,那覇市安里１丁目８−４付近,26.2200491,127.6903451,,,,2020-06-24T10:17:59Z,2020-06-24T10:18:06Z,与那覇４５９付近,26.1988381,127.7392599,,,false,代行予約,,2,App\Entities\Client,,1,2020-06-24T10:18:06Z
723,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-24T11:37:26Z,2020-06-24T11:38:48Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,35,2020-06-24T11:38:48Z
724,沖縄県島尻郡与那原町与那原3591-1,26.2000567,127.7587421,,,,2020-06-25T06:53:10Z,2020-06-25T06:53:54Z,テスト,,,,,false,テスト,,194,App\Entities\Supporter,,2,2020-06-25T06:53:54Z
725,那覇市壺川１丁目２−４付近,26.2071272,127.6803394,,,,2020-06-25T10:07:32Z,2020-06-25T10:08:04Z,兼久８２付近,26.2167748,127.7652756,,,false,代行予約,,3,App\Entities\Client,,1,2020-06-25T10:08:04Z
726,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-26T10:07:34Z,2020-06-26T10:11:25Z,指定なし,,,,,false,テーブル16,,179,App\Entities\Supporter,,28,2020-06-26T10:11:25Z
727,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-26T10:07:34Z,2020-06-26T10:11:21Z,指定なし,,,,,false,テーブル16,,179,App\Entities\Supporter,,28,2020-06-26T10:11:21Z
728,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-26T10:12:05Z,2020-06-26T10:15:26Z,指定なし,,,,,false,テーブル16,,179,App\Entities\Supporter,,29,2020-06-26T10:15:26Z
729,沖縄県沖縄市美原3-20-1,26.3497503,127.8179356,,,,2020-06-26T10:12:05Z,2020-06-26T10:15:17Z,指定なし,,,,,false,テーブル16,,179,App\Entities\Supporter,,29,2020-06-26T10:15:17Z
730,那覇市壺屋１丁目１０−１４付近,26.2152717,127.691546,,,,2020-06-28T14:30:44Z,2020-06-28T14:33:54Z,小波津６２−３,26.2252795,127.7542038,,,false,代行予約,,3,App\Entities\Client,,2,2020-06-28T14:33:54Z
731,沖縄市胡屋１丁目３−１付近,26.336492,127.8009875,,,,2020-06-29T07:37:55Z,2020-06-29T07:38:00Z,沖縄市登川３丁目１１−２５付近,26.3728724,127.8224241,,,false,代行予約,,2,App\Entities\Client,,2,2020-06-29T07:38:00Z
733,那覇市銘苅２丁目２−１付近,26.2255622,127.7055334,,,,2020-06-29T11:11:42Z,2020-06-29T11:11:53Z,小波津６２−３付近,26.254609,127.7757644,,,false,代行予約,,3,App\Entities\Client,,4,2020-06-29T11:11:53Z
734,那覇市銘苅２丁目２−１付近,26.2490557,127.7152705,2020-06-29T11:12:16Z,,,2020-06-29T11:12:06Z,2020-06-29T11:13:38Z,南上原２０６付近,26.254609,127.7757644,,,false,代行予約,48,3,App\Entities\Client,2020-06-29T11:12:50Z,5,2020-06-29T11:13:38Z
735,那覇市銘苅２丁目１−３０付近,26.2289743,127.6973765,,,,2020-06-29T11:14:21Z,2020-06-29T11:14:57Z,北上原４４９−３付近,26.2653082,127.7778243,,,false,代行予約,,3,App\Entities\Client,,6,2020-06-29T11:14:57Z
736,沖縄県島尻郡与那原町与那原3591-1,26.2000567,127.7587421,,,,2020-06-29T11:17:10Z,2020-06-29T11:17:38Z,西原,,,,,false,ホカマ,,194,App\Entities\Supporter,,3,2020-06-29T11:17:38Z
737,那覇市上之屋１丁目１−２９付近,26.2329574,127.6972876,,,,2020-06-30T10:00:39Z,2020-06-30T10:00:54Z,和宇慶７９４付近,26.2433843,127.7805397,,,false,代行予約,,3,App\Entities\Client,,7,2020-06-30T10:00:54Z
738,那覇市上之屋１丁目１−２９付近,26.2410447,127.6982315,,,,2020-06-30T10:00:57Z,2020-06-30T10:04:44Z,浦添市勢理客１丁目６−１５付近,26.2433843,127.7805397,,,false,代行予約,,3,App\Entities\Client,,8,2020-06-30T10:04:44Z
739,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-06-30T11:33:09Z,2020-06-30T11:34:07Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,36,2020-06-30T11:34:07Z
740,沖縄県那覇市首里鳥堀町1-46,26.2181227,127.7238576,,,,2020-06-30T13:11:34Z,2020-06-30T13:15:21Z,与那原町,,,,,false,味 らく田,,188,App\Entities\Supporter,,1,2020-06-30T13:15:21Z
741,沖縄県那覇市小禄550,26.1934585,127.6756941,,,,2020-06-30T13:57:44Z,2020-06-30T14:00:00Z,指定なし,,,,,false,代行予約,,167,App\Entities\Supporter,,10,2020-06-30T14:00:00Z
742,仲井真１７付近,26.1978905,127.7069439,2020-07-01T05:51:15Z,,,2020-07-01T05:48:49Z,2020-07-01T05:53:06Z,和宇慶７９４付近,26.2433843,127.7805397,,,true,代行予約,56,3,App\Entities\Client,2020-07-01T05:53:39Z,9,2020-07-01T05:53:06Z
743,国場９７７−１付近,26.200786,127.7029344,2020-07-01T05:53:43Z,2020-07-01T05:54:33Z,,2020-07-01T05:53:23Z,2020-07-01T05:55:15Z,和宇慶７９４付近,26.2433843,127.7805397,,2020-07-01T05:54:48Z,false,代行予約,56,3,App\Entities\Client,2020-07-01T05:53:45Z,10,2020-07-01T05:55:15Z
744,宜野湾市志真志３丁目７−１０付近,26.2559425,127.7622974,,,,2020-07-02T03:23:03Z,2020-07-02T03:23:07Z,宜野湾市愛知２丁目１−２４付近,26.2698486,127.7717387,,,false,代行予約,,2,App\Entities\Client,,3,2020-07-02T03:23:07Z
745,宇地泊７５１−１５付近,26.2751541,127.7305497,2020-07-02T10:07:24Z,2020-07-02T10:08:05Z,,2020-07-02T10:06:36Z,2020-07-02T10:10:14Z,沖縄市美里６丁目４−２４付近,26.3526198,127.8047856,,2020-07-02T10:09:14Z,true,代行予約,47,3,App\Entities\Client,2020-07-02T10:12:48Z,11,2020-07-02T10:10:14Z
746,国道58号付近,26.2700161,127.7323089,2020-07-02T10:19:07Z,,,2020-07-02T10:17:42Z,2020-07-02T10:36:15Z,沖縄市美里６丁目４−２４付近,26.3612639,127.8382381,,,false,代行予約,6,3,App\Entities\Client,2020-07-02T23:15:38Z,12,2020-07-02T10:36:15Z
747,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-07-02T11:49:40Z,2020-07-02T11:51:46Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,37,2020-07-02T11:51:46Z
748,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-07-02T11:49:40Z,2020-07-02T11:51:52Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,37,2020-07-02T11:51:52Z
749,沖縄県浦添市内間5-4-6,26.2389806,127.6994892,,,,2020-07-02T11:49:40Z,2020-07-02T11:50:36Z,指定なし,,,,,false,代行予約,,40,App\Entities\Supporter,,37,2020-07-02T11:50:36Z
750,大道２０１付近,26.2219367,127.698496,2020-07-03T05:51:23Z,,,2020-07-03T05:50:03Z,2020-07-03T05:54:07Z,浦添市安波茶１丁目３２−１１付近,26.2486943,127.7163843,,,false,代行予約,59,8,App\Entities\Client,2020-07-04T12:16:27Z,1,2020-07-03T05:54:07Z
751,沖縄市東２丁目１６−１２付近,26.3436212,127.82506,2020-07-03T08:00:55Z,2020-07-03T08:04:10Z,72,2020-07-03T07:58:23Z,,島袋７１０−２付近,26.3250974,127.803303,2020-07-03T08:06:52Z,2020-07-03T08:05:11Z,true,代行予約,58,8,App\Entities\Client,2020-07-03T08:03:59Z,2,2020-07-06T21:00:01Z
752,根差部４３８−７付近,26.1849099,127.6939808,,,,2020-07-03T08:43:50Z,2020-07-03T08:45:07Z,沖縄市美里６丁目４−２４付近,26.3526198,127.8047856,,,false,代行予約,,3,App\Entities\Client,,13,2020-07-03T08:45:07Z
753,道11号付近,26.1897334,127.687634,,,,2020-07-03T08:45:49Z,2020-07-03T08:46:03Z,道11号付近,26.3526198,127.8047856,,,false,代行予約,,3,App\Entities\Client,,14,2020-07-03T08:46:03Z
754,道11号付近,26.1908426,127.6914797,,,,2020-07-03T08:48:48Z,2020-07-03T08:49:06Z,沖縄市美里６丁目４−２４付近,26.3526198,127.8047856,,,false,代行予約,,3,App\Entities\Client,,15,2020-07-03T08:49:06Z
755,中頭郡西原町上原２丁目３２−９付近,26.2450798,127.7600483,,,,2020-07-03T12:01:48Z,2020-07-03T12:06:14Z,宜野湾市志真志３丁目７−１０付近,26.2557116,127.7623644,,,false,代行予約,,2,App\Entities\Client,,4,2020-07-03T12:06:14Z
756,中頭郡西原町上原２丁目３０−１９付近,26.2448458,127.7601643,,,,2020-07-03T12:15:29Z,2020-07-03T12:15:33Z,宜野湾市志真志３丁目７−１０付近,26.2557116,127.7623644,,,false,代行予約,,2,App\Entities\Client,,5,2020-07-03T12:15:33Z
757,中頭郡西原町上原２丁目３０−１７付近,26.2450662,127.7600352,,,,2020-07-03T12:15:48Z,2020-07-03T12:21:49Z,宜野湾市志真志３丁目７−１０付近,26.2557116,127.7623644,,,false,代行予約,,2,App\Entities\Client,,6,2020-07-03T12:21:49Z
758,中頭郡西原町上原２丁目３０−１８付近,26.2449763,127.7600959,,,,2020-07-03T13:05:53Z,2020-07-03T13:07:43Z,宜野湾市志真志３丁目７−１０付近,26.2557116,127.7623644,,,false,代行予約,,2,App\Entities\Client,,7,2020-07-03T13:07:43Z
759,"那覇市鏡原1-63
亀甲ビル1f",26.2000553,127.6751553,,,,2020-07-03T13:37:48Z,2020-07-03T13:42:08Z,糸満,,,,,false,Takkyubal奥武山,,172,App\Entities\Supporter,,17,2020-07-03T13:42:08Z
760,沖縄県那覇市小禄550,26.1934585,127.6756941,,,,2020-07-03T15:02:26Z,2020-07-03T15:05:43Z,指定なし,,,,,false,代行予約,,167,App\Entities\Supporter,,11,2020-07-03T15:05:43Z
761,浦添市内間３丁目３−２１付近,26.2356361,127.7038601,,,,2020-07-03T15:16:26Z,2020-07-03T15:17:32Z,宇地泊８３８付近,26.2715837,127.7328286,,,false,代行予約,,10,App\Entities\Client,,1,2020-07-03T15:17:32Z
762,与那原３５９５−１付近,26.2000134,127.7588152,,,,2020-07-03T16:01:04Z,2020-07-03T16:05:55Z,小波津６２−３,26.2252795,127.7542038,,,false,代行予約,,13,App\Entities\Client,,1,2020-07-03T16:05:55Z
763,与那原３５９１−１付近,26.2001154,127.758563,,,,2020-07-03T16:07:47Z,2020-07-03T16:07:52Z,小波津６２−３,26.2252795,127.7542038,,,false,代行予約,,3,App\Entities\Client,,16,2020-07-03T16:07:52Z
764,与那原３５９５−４付近,26.199959,127.7588795,,,,2020-07-03T16:08:19Z,2020-07-03T16:18:40Z,小波津６２−３,26.2252795,127.7542038,,,false,代行予約,,3,App\Entities\Client,,17,2020-07-03T16:18:40Z
765,沖縄県島尻郡与那原町与那原3591-1,26.2000567,127.7587421,,,,2020-07-03T16:25:32Z,2020-07-03T16:26:04Z,指定なし,,,,,false,代行予約,,194,App\Entities\Supporter,,4,2020-07-03T16:26:04Z
766,与那原３５９５−４付近,26.2000649,127.758906,,,,2020-07-03T17:46:58Z,2020-07-03T17:50:43Z,小波津６２−３付近,26.2252795,127.7542038,,,false,代行予約,,3,App\Entities\Client,,18,2020-07-03T17:50:43Z
767,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,,2020-07-07T05:43:48Z,2020-07-07T05:43:54Z,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,false,代行予約,,7,App\Entities\Client,,1,2020-07-07T05:43:54Z
768,カラオケ歌丸 国場店,26.2002782,127.6972786,,,,2020-07-07T05:44:13Z,2020-07-07T05:44:18Z,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,false,代行予約,,7,App\Entities\Client,,2,2020-07-07T05:44:18Z
769,那覇市安里１丁目８−４付近,26.2201814,127.6904564,,,,2020-07-07T05:44:55Z,2020-07-07T05:44:58Z,カラオケ歌丸 国場店,26.2002782,127.6972786,,,false,代行予約,,7,App\Entities\Client,,3,2020-07-07T05:44:58Z
770,谷茶１９１９付近,26.456091,127.8237833,,,,2020-07-07T07:49:18Z,2020-07-07T07:49:47Z,瀬名波１１４付近,26.4205157,127.7292978,,,false,代行予約,,30,App\Entities\Client,,1,2020-07-07T07:49:47Z
771,嘉数４６２付近,26.187732,127.703213,2020-07-07T09:51:18Z,2020-07-07T09:54:03Z,,2020-07-07T09:50:14Z,2020-07-07T09:56:50Z,小波津６２−３付近,26.2252795,127.7542038,,2020-07-07T09:55:18Z,true,代行予約,60,3,App\Entities\Client,2020-07-07T09:58:17Z,19,2020-07-07T09:56:50Z
772,那覇市壺屋１丁目８−２７付近,26.21241,127.6907313,2020-07-07T11:59:07Z,2020-07-07T12:10:27Z,73,2020-07-07T11:56:37Z,,浦添市伊祖１丁目９−１５付近,26.2511429,127.7155867,2020-07-07T12:35:19Z,2020-07-07T12:10:51Z,true,代行予約,60,4,App\Entities\Client,2020-07-07T12:06:26Z,1,2020-07-13T21:00:02Z
773,那覇市東町１９−２６付近,26.2119161,127.6738317,,,,2020-07-07T13:00:33Z,2020-07-07T13:01:34Z,那覇市安里３丁目１６−１４付近,26.2222853,127.6958614,,,false,代行予約,,47,App\Entities\Client,,1,2020-07-07T13:01:34Z
774,沖縄県那覇市字国場１１６４−９,26.2001683,127.6971033,2020-07-07T18:02:29Z,2020-07-07T18:26:35Z,74,2020-07-07T18:01:25Z,,那覇市松川,,,2020-07-07T18:41:55Z,2020-07-07T18:30:35Z,true,13,57,169,App\Entities\Supporter,2020-07-07T18:15:48Z,5,2020-07-13T21:00:02Z
775,那覇市安里１丁目８−４付近,26.2200018,127.690325,,,,2020-07-08T01:16:42Z,2020-07-08T01:16:47Z,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,false,代行予約,,7,App\Entities\Client,,4,2020-07-08T01:16:47Z
776,那覇市安里１丁目８−４付近,26.2200491,127.6903263,,,,2020-07-08T01:16:56Z,2020-07-08T01:17:19Z,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,false,代行予約,,7,App\Entities\Client,,5,2020-07-08T01:17:19Z
777,那覇市安里１丁目８−４付近,26.2200491,127.6903263,2020-07-08T01:18:18Z,,,2020-07-08T01:18:07Z,2020-07-08T01:33:04Z,那覇市安里１丁目８−４付近,26.2200824,127.6903253,,,true,代行予約,27,7,App\Entities\Client,2020-07-08T01:20:11Z,6,2020-07-08T01:33:04Z
778,那覇市安里１丁目５−２付近,26.2190631,127.693951,,,,2020-07-08T09:22:54Z,2020-07-08T09:25:03Z,沖縄市与儀３丁目１３−１３付近,26.3075962,127.8189288,,,false,代行予約,,37,App\Entities\Client,,1,2020-07-08T09:25:03Z
779,仲井真１付近,26.1976859,127.7068655,,,,2020-07-08T10:32:19Z,2020-07-08T10:32:36Z,仲井真１付近,26.2252795,127.7542038,,,false,代行予約,,3,App\Entities\Client,,20,2020-07-08T10:32:36Z
